TransactionID,DeviceType,DeviceInfo,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11
1138787,mobile,rv:11.0,0.6939,,-0.8085,,1.4239,-0.0129,1.023,0.3019,1.3195,,
1038673,desktop,Xiaomi,1.0103,,-0.4559,-1.9095,0.0875,0.0629,-1.7552,-1.5652,,-2.8202,
1057774,mobile,,-0.4253,-1.413,0.604,,-0.3258,,0.6683,1.3259,,,-0.9168
1025782,mobile,Pixel,1.0923,0.3654,0.4999,,-0.178,-0.1154,,0.3351,0.734,0.1257,0.9011
1070140,mobile,Windows,0.0342,0.2345,,,,-0.0069,-0.5466,1.6455,0.6097,-0.1233,-0.0216
1142660,mobile,Xiaomi,,-0.5248,-1.1106,0.9202,3.0673,1.8578,1.8047,0.3431,,,0.339
1058013,mobile,Trident/7.0,0.7321,,1.274,-0.2782,0.5832,1.1631,-0.717,0.6189,,-2.138,
1088409,mobile,Tecno,-0.4616,,-0.6249,-0.3305,,0.362,-1.1953,-0.1202,-1.0434,,-0.7201
1081596,mobile,Linux,,2.6313,1.2768,-1.2158,0.6518,0.0669,1.2039,-0.2148,,0.7223,-0.1944
1133803,desktop,Huawei,-0.5123,-1.6422,-1.1323,-1.5046,-0.2238,1.3417,,1.6772,1.1885,,0.5656
1125985,mobile,Trident/7.0,-0.9075,2.7592,,-1.1074,0.7811,0.2467,-0.0336,,1.0921,,
1060590,mobile,Trident/7.0,-1.5967,,,1.9513,,0.2588,0.3102,0.4905,0.0369,-1.4875,
1132693,mobile,Infinix,-0.7174,-1.7176,-1.9169,-0.0276,-0.9853,-1.2055,0.4119,,0.484,-0.6384,-0.4001
1047128,desktop,,,1.0924,-0.9469,0.6981,0.4872,0.5007,-0.5937,,1.751,,-0.941
1055930,desktop,Huawei,,-1.924,,0.2995,-0.1817,-0.9141,1.6254,-0.5425,,,0.0097
1023129,mobile,Huawei,0.1007,-2.2175,,,,,,,,-0.6293,
1039015,mobile,Xiaomi,,,0.2875,0.9496,,-0.399,,,0.5867,,
1031346,desktop,Windows,,2.439,0.5973,0.5426,1.961,,1.3496,-0.5479,0.5035,-0.8483,
1016558,desktop,Trident/7.0,,-0.7289,,,-1.2757,-0.5827,,,,-0.7007,
1007802,mobile,SM-G973F,-0.0492,,-0.0358,0.0293,2.0432,,1.3618,,,,
1040249,mobile,MacOS,-0.4265,-1.491,1.4537,1.5592,,,0.47,,,,-1.091
1136820,mobile,Linux,0.1536,,-0.064,,1.01,0.7813,0.3128,-0.2147,,,
1101845,mobile,Tecno,-1.0315,-0.9609,,,,,,0.3232,,,-0.8592
1151390,mobile,SM-G973F,0.1533,-0.3288,,1.1825,,1.0046,,-1.1046,,1.5067,-1.472
1006643,mobile,,-0.3947,0.3977,-0.7524,,,-0.0176,-0.9078,-0.368,-0.4718,1.2316,0.3549
1155443,mobile,Huawei,0.8644,,-0.1281,1.0562,,-0.8354,,,,,-0.5281
1000759,mobile,Pixel,,0.1229,-0.4428,-0.6611,,,0.5677,1.262,0.5186,0.4962,
1077080,desktop,,-1.3794,0.4879,,-0.5073,0.3287,,-0.8235,,0.7938,1.1296,
1015503,desktop,Windows,0.681,-0.8253,-0.89,,,-0.3405,-0.4816,0.0301,0.6211,0.7498,
1086267,mobile,Windows,-0.0924,-1.3946,,0.5077,,0.5368,2.1116,1.3934,,-0.7929,0.3328
1153915,mobile,iOS Device,-0.388,1.4985,0.2979,,-1.0692,,0.7583,-0.7984,-2.0219,0.7805,
1014509,mobile,,,,-0.8121,,1.8832,-1.95,0.2288,0.9757,,,
1103203,mobile,iOS Device,,,0.8557,-1.1351,-0.6265,0.0166,,0.616,0.2192,,
1053913,desktop,rv:11.0,-0.5164,-0.4167,-1.0243,1.3267,0.7065,1.2145,0.0596,,,,1.6195
1102952,mobile,SM-G973F,-1.8557,0.5823,-0.538,0.4496,,,-0.6772,-0.4851,,0.0087,
1065914,mobile,Xiaomi,-0.1911,0.0587,-0.4722,-0.0025,-0.0172,-0.3342,,-0.6153,-0.1756,,-1.0615
1005242,mobile,Linux,-0.622,,0.7906,-0.9553,1.5024,,,0.7303,2.5579,,
1024160,mobile,Trident/7.0,,-1.0947,-0.6887,0.0274,1.3083,0.036,0.4008,-0.6712,-0.4759,,
1000906,desktop,Windows,-0.7438,0.4298,1.3867,0.3487,0.9217,0.2234,,-1.5223,,-1.6793,1.3035
1069636,mobile,MacOS,-1.1385,0.7553,,-0.0935,1.4972,0.3616,-0.5199,,0.6091,,
1053208,mobile,Infinix,0.2641,0.0486,0.0019,-0.113,0.7865,,0.2686,0.8498,,,
1074876,mobile,MacOS,-1.257,-2.4446,,-0.7275,-1.0803,,,-0.0824,0.3922,-0.1499,
1052716,desktop,rv:11.0,0.5215,-0.5913,-1.0839,0.7707,,,-0.4213,-0.1882,,-1.2786,
1078716,mobile,samsung,-0.2795,-1.2312,-0.4774,0.6399,,,-0.9735,,,,
1011277,mobile,Huawei,-0.1829,,,-0.1942,0.4601,-1.962,,0.6411,,,-1.1877
1079157,mobile,samsung,1.1044,,1.1867,,1.9828,,1.3093,1.152,,1.2028,-2.0882
1059625,mobile,Trident/7.0,0.818,-0.4723,,-0.6866,0.1251,-0.7958,-1.4804,,0.0599,,-0.1919
1156456,mobile,Windows,-0.5053,,,-1.5057,,,-0.4236,0.2776,0.0911,,
1081984,mobile,,1.4363,1.6278,0.9087,,0.799,,-0.6755,-0.0457,,,
1010799,mobile,Xiaomi,0.0284,1.6845,-1.6175,-0.3032,0.4817,-0.0646,0.5891,-0.7941,,-1.4362,
1025489,desktop,rv:11.0,0.6743,1.9735,,-1.3031,,-0.0013,0.9935,,-1.017,,-0.599
1158103,mobile,Tecno,-0.0819,,-0.081,,-0.1297,,,0.4804,,,-0.4452
1037432,desktop,Windows,,1.4022,0.9812,0.0597,1.2091,,-0.0116,1.3252,,,
1148838,mobile,Xiaomi,,,-2.0869,,2.5285,-1.3069,,,0.696,0.9917,
1045822,desktop,Windows,1.4272,-0.1646,2.3285,-0.4618,,,,,,,1.4143
1027976,mobile,Huawei,2.2179,1.5017,,0.4631,2.1872,,,0.863,0.5832,1.7918,
1129306,mobile,Tecno,,,1.5572,,0.1216,-0.4236,,-0.6359,,,
1059857,mobile,Linux,-0.0645,-0.5267,,,,-0.522,,,-2.2288,0.8952,
1006949,desktop,Huawei,-1.1538,,1.8908,,0.5082,-0.9339,-0.7887,0.0671,,-1.4487,0.1551
1056871,mobile,SM-G973F,1.1883,,1.1106,0.4371,0.7047,,1.283,1.4266,,,
1151600,mobile,Pixel,-1.0094,0.8563,,1.8625,,0.1808,-0.241,-0.1849,-0.8894,-0.3852,
1141939,desktop,Trident/7.0,,-2.4114,-0.4432,-0.2635,-2.4676,,,,,-1.5502,
1033928,desktop,,0.6765,0.076,0.5452,1.434,0.2065,1.7221,1.0875,0.3778,,,
1123584,mobile,iOS Device,,1.2973,-1.7819,-1.1599,1.5051,-0.7323,0.0123,-0.0585,,0.3852,
1061761,mobile,Linux,-1.0783,-0.6018,-1.525,-0.4641,,-0.6821,,-0.2479,0.353,,-0.0346
1028761,desktop,iOS Device,0.9187,-1.2283,-0.214,0.1253,1.6777,-1.4876,-0.745,-0.3253,0.8789,,
1061149,mobile,rv:11.0,,,,1.4554,-0.9672,,,-0.5078,,-1.5559,
1008541,desktop,Infinix,,0.3251,-0.4966,-0.8966,0.5447,0.0085,,-1.0686,-0.6374,-0.3963,0.9198
1050844,mobile,Linux,-0.4022,-0.1698,,-0.9549,-0.2955,0.1419,,,2.2127,,
1116314,desktop,Xiaomi,1.3594,1.4016,,,-0.3315,,,-1.3095,,,
1117109,desktop,SM-G973F,-1.4044,,0.9976,2.1266,-1.7638,-1.3154,,0.633,,,
1106693,mobile,Linux,0.0608,-1.6931,0.54,2.6981,,,-0.264,-0.6585,,,
1110178,mobile,Trident/7.0,,,-0.9117,,,,-1.0309,,-0.2215,-0.1972,
1005648,mobile,MacOS,-0.5783,0.4794,-0.3123,,,,-1.2554,,0.374,,
1079766,mobile,Trident/7.0,-2.4577,,2.4288,-0.1104,,,-1.2408,-0.3655,,0.0166,
1009214,mobile,samsung,,-2.0895,0.5783,,,,,0.2196,,1.6884,-1.3495
1128761,mobile,,-0.1651,-0.9489,-1.2674,-2.1072,0.8365,2.659,,,,,
1003311,mobile,iOS Device,-1.5843,-0.7019,1.1269,1.6182,,-0.7967,,-2.0029,-1.2976,0.6013,0.7987
1022689,desktop,rv:11.0,-0.7136,,0.5692,,0.9109,,,,,-0.2252,-1.7525
1032529,mobile,Xiaomi,-0.1569,0.7772,0.2139,-1.1839,,,1.3247,0.6175,,-1.2096,1.2346
1049695,mobile,Linux,,-0.4936,-1.0139,-1.5723,,,0.8413,-0.8497,,0.9087,
1031529,mobile,Windows,-0.0312,1.1936,-0.1548,-2.1283,,,1.8881,,1.0262,,2.5354
1127123,mobile,Infinix,-0.0244,0.6346,,2.2355,0.1436,,0.3306,0.3214,,,-1.6552
1009491,mobile,Windows,,1.5411,,,0.0488,,0.914,-0.2028,,-0.2649,-0.5999
1156938,mobile,rv:11.0,1.3018,,-0.104,1.6499,,1.128,-0.248,0.7489,,2.1408,0.968
1052139,mobile,,-0.4732,-1.8451,,-0.2711,,,-1.3064,,-2.2175,,0.1603
1033236,mobile,Tecno,-1.1438,,0.4375,1.0959,-0.0111,0.896,,0.4548,1.2032,,
1052988,mobile,Huawei,-0.0989,1.881,,-1.7758,1.5418,0.413,,,1.0217,,
1159665,mobile,Windows,-1.0911,1.4691,-0.8434,,,-0.1213,,-2.2388,,,-0.6357
1106877,mobile,Infinix,-0.4552,,,,-0.3112,-1.3445,2.4382,-2.6409,-0.2393,-2.1086,-1.3152
1106131,mobile,Tecno,0.2295,-0.8914,,0.273,-0.6282,0.5152,-1.776,-0.9404,-0.3039,,1.2023
1154839,mobile,Trident/7.0,-1.3677,,-0.1929,,,0.0473,,1.181,,-0.5926,0.0989
1041686,desktop,rv:11.0,-0.6318,-0.9251,-0.1409,-0.9061,-0.1608,3.124,-1.2655,-1.4961,,,-0.7471
1012861,desktop,SM-G973F,0.1503,,,1.2479,,-1.4602,,0.3374,,-1.1459,-0.3882
1092209,mobile,rv:11.0,-0.2909,0.2146,1.9354,-0.5681,,-0.9746,-0.7745,0.268,1.575,,
1093656,mobile,samsung,-1.0298,-1.9461,-1.059,1.1702,,-0.3214,-0.2992,1.9497,0.2894,0.6993,1.0195
1025994,mobile,Windows,-0.7044,-1.9422,,,,-1.5804,0.5829,-1.466,,,
1054247,mobile,Linux,-1.0112,-0.5847,-0.4263,-1.078,,,,-1.2935,,,-0.8712
1131634,mobile,Pixel,,0.778,-1.0856,-1.2014,0.197,0.0694,,-0.1341,0.6938,-0.0883,0.8411
1075549,mobile,Huawei,-1.2193,-0.3782,,0.6977,0.8049,,-0.2808,,,-0.5127,
1116720,mobile,,2.2568,,,-0.8626,,,,,,,-0.6156
1068904,mobile,Infinix,0.7122,-0.0018,,-0.1375,,,,,-1.3952,,-0.781
1117871,mobile,,,-1.5418,0.0626,-1.4273,-1.0231,,,,,,0.3974
1123970,mobile,,0.3159,0.4094,-0.2613,-0.9486,,,,-0.1926,0.4036,,
1059467,mobile,Tecno,-0.0373,-2.2666,,0.0467,-0.7731,,0.38,,-1.3571,,-0.5508
1122243,mobile,Pixel,,0.3805,,-0.9082,0.2166,1.8253,-0.3597,0.1048,,1.6504,
1124097,mobile,,-0.2615,,-0.5492,,0.4533,-0.9186,1.0262,,1.5144,,0.6362
1141768,mobile,Linux,-0.1638,,-0.4437,,,-1.0172,,,,,
1049862,mobile,Linux,0.4941,-1.9319,-0.1219,,,0.7122,,-1.4543,-0.0767,0.1338,0.6199
1121529,mobile,Linux,1.2848,2.4772,-0.8582,-0.3018,,0.5915,-0.6966,-1.2977,2.4525,0.6772,
1057231,mobile,Pixel,-1.1111,-1.4848,-0.6078,-0.8319,0.9995,,0.7749,,,2.4155,-0.1356
1053992,mobile,Windows,-0.81,0.5419,0.0888,0.701,1.8097,0.4274,-1.3059,,,-0.717,
1123981,mobile,,1.5086,-0.2885,0.1679,-2.0365,0.8203,-0.5639,0.2749,1.8929,0.8283,,
1001580,mobile,Trident/7.0,-1.0714,1.5296,,,,0.7688,1.2532,-1.881,,,
1013293,mobile,rv:11.0,0.852,-1.1132,-1.7043,-0.9438,0.7791,,,,1.8088,-0.2289,
1150767,mobile,iOS Device,0.3782,-1.2541,-1.1852,1.4664,,0.4111,,,,-0.5591,
1122592,mobile,rv:11.0,,,,-0.9827,0.4696,,,-0.7667,0.5544,-0.1661,
1052865,mobile,Xiaomi,-0.6088,-0.6816,0.2704,,,-1.8393,,,0.0278,-1.1854,
1069668,mobile,Linux,,,0.3635,-0.2538,-0.2828,,0.3288,,-1.4213,,-0.1842
1139262,mobile,iOS Device,-0.596,1.2899,,,-3.0009,-0.7907,-1.3788,0.1262,0.6117,-1.1666,-0.6869
1045017,mobile,Pixel,-1.3777,-0.721,-1.2999,,,-0.9234,,,-0.679,,0.2878
1004734,mobile,Pixel,,,-1.0616,0.8186,,,-1.0026,,-0.1174,,
1080118,mobile,rv:11.0,,0.3992,-0.064,1.7929,,0.7515,0.5351,-0.2375,1.1971,0.2657,-0.3308
1102733,desktop,Tecno,0.2504,1.051,,0.004,,0.0712,,-1.0335,-1.1068,-0.2333,0.1512
1135305,mobile,Tecno,-0.8019,-0.0532,,1.7234,,1.9573,1.2992,0.1987,,1.2031,0.0994
1092862,mobile,Pixel,,,0.5354,-0.5162,0.6931,-1.0033,,0.9552,1.6109,,
1049066,mobile,Infinix,,0.3036,,-0.4989,1.0983,1.3115,-0.2256,,-1.7254,,0.1536
1124862,mobile,Tecno,-1.5318,-3.3847,0.6361,0.8198,0.1217,,-0.1567,,,-0.1216,
1156221,desktop,Infinix,,2.543,,,,0.219,,-0.7182,,,-0.6051
1086173,desktop,MacOS,,0.7627,0.5821,,,1.135,,-0.4899,,,
1118554,mobile,Huawei,0.4958,-0.6141,,0.3447,0.1239,0.1206,1.9403,1.2036,-0.4073,,
1084512,mobile,rv:11.0,-1.2496,-0.648,-0.1851,0.6442,,,,-0.2005,,,1.6252
1011150,desktop,iOS Device,1.0287,,,-0.125,0.7657,,,,-1.8395,,0.9334
1062807,mobile,rv:11.0,-0.6126,-0.0142,,0.2349,-1.4283,0.6551,,,-0.9394,0.055,0.1868
1034048,mobile,Pixel,0.9116,1.0192,0.7441,0.4605,,0.9113,-0.4627,-0.1381,,-1.1098,-0.3445
1065005,mobile,Huawei,,0.7268,,1.0814,-1.2495,0.1196,,-0.2792,0.5305,-0.8749,
1132781,mobile,Huawei,1.7784,0.4668,,-1.5625,1.7735,0.1017,,0.9165,,1.1343,
1087870,desktop,Tecno,0.569,1.0208,1.065,-0.9028,,-0.1773,,,,,
1157232,mobile,rv:11.0,0.1195,-0.1633,0.2878,,,,2.2765,0.64,0.8089,0.3572,1.7622
1114331,mobile,,,,-0.2153,-0.7359,0.8158,,,,-0.1362,,
1100602,mobile,Tecno,-0.2752,2.1187,-0.2406,,2.0439,,-0.0237,,,-1.1009,
1036728,mobile,Tecno,-0.3272,0.0201,,0.6477,1.6222,,0.3649,0.2383,,0.9414,
1075744,desktop,MacOS,0.7835,0.6501,,,,0.6723,-1.1637,,0.6897,-0.4196,
1151259,desktop,Pixel,0.3071,-0.8164,-2.276,,0.4156,,1.6982,,,-1.9849,1.4705
1030941,mobile,Trident/7.0,-0.6273,-1.2847,-1.7222,-0.4326,-1.8662,,0.0535,,,,
1119980,mobile,rv:11.0,-0.5891,1.5746,1.1448,0.9958,1.1554,-2.1596,-0.7097,-1.1421,,0.9849,
1043402,mobile,rv:11.0,,,,1.7515,0.3425,,0.2181,,,,-0.8585
1149027,mobile,Windows,,0.8088,,-1.1694,-1.1918,,,-1.7636,,,
1135337,desktop,iOS Device,1.2655,,-0.174,,1.0234,0.6044,1.4951,,1.7593,,
1005390,mobile,Xiaomi,-0.3315,0.8234,0.9563,,-0.2767,-0.131,0.4242,-1.7786,-0.4628,0.6812,-2.0731
1010079,mobile,SM-G973F,,0.3175,1.6336,,0.7632,0.3428,,0.9758,,0.7569,-2.4716
1057074,mobile,Windows,,2.4574,,-0.3433,1.4299,,,-1.1802,,,-1.324
1116671,mobile,Xiaomi,0.3042,,0.2863,-0.1175,0.4102,,,0.0975,0.8525,0.4065,
1146150,mobile,Pixel,1.719,,0.0577,-0.1767,0.1518,-0.1086,,1.4033,0.7793,,
1057697,mobile,Xiaomi,,0.1325,,-1.4603,,0.8175,0.9772,1.421,,1.9441,1.0174
1011300,mobile,SM-G973F,,,0.5967,0.7081,0.9953,,-0.5796,-0.9584,1.1392,,0.8311
1094676,mobile,Infinix,-0.3795,-0.401,0.5391,1.2473,,-0.23,,-0.2729,-0.6468,0.6511,-0.8144
1097075,mobile,samsung,,,0.5505,-0.4779,2.1635,0.7478,-0.1514,,,-0.2546,-0.5977
1133892,mobile,MacOS,-0.4263,,1.4888,,1.9588,,-0.0775,0.6223,,,
1006597,mobile,Trident/7.0,,,-0.1403,,-1.2236,-1.1653,-0.9316,0.6249,-1.8487,,
1145119,mobile,rv:11.0,0.7735,0.863,-0.3736,,1.0419,,0.0249,,-0.4502,,
1078516,mobile,Pixel,,1.9191,1.6073,0.0658,-0.3296,,-0.0731,,-0.0887,0.2434,
1141924,mobile,Pixel,,1.4457,2.0917,,,,0.9664,0.2177,,,
1012506,mobile,Huawei,1.1562,0.6408,-0.2944,,,,0.3225,-0.6094,0.0688,,-1.0484
1100650,mobile,Windows,-0.0813,,2.1164,,-2.1967,,-0.4877,-0.3254,,,
1082077,mobile,Tecno,-0.2187,0.4108,-0.3199,,1.1967,0.9001,,0.1111,0.8512,,1.1177
1141442,mobile,Huawei,-0.0487,,0.7996,-0.2402,-1.4784,,,0.1271,,-0.2544,
1103547,mobile,,-1.9203,,-0.6357,-1.6466,2.018,,,-0.758,-0.1487,-0.648,
1005783,mobile,MacOS,-0.4488,-1.2076,-0.3014,1.4529,,,-0.616,,-1.0676,,-0.6597
1016236,mobile,Windows,0.6609,,-0.3567,-1.1934,0.025,-0.7044,,-0.4842,-1.8146,1.0828,0.2102
1092451,mobile,Linux,-1.1658,-0.4718,-0.0892,,,-0.6022,,-1.2521,0.9493,-0.7533,-0.0523
1004803,mobile,Tecno,,0.1848,0.277,-0.8503,-0.8171,0.0054,,0.3162,,,
1092927,desktop,Trident/7.0,-0.286,2.4931,0.4765,0.0879,2.1681,-1.7046,,,,,
1071987,mobile,Infinix,-0.3604,1.1841,,,,-1.0078,,0.173,,,-0.3183
1059281,mobile,,,0.1068,-0.9082,1.0385,0.0209,,,-1.7081,-0.0513,,-0.6989
1127158,mobile,Pixel,1.5819,,-1.126,0.2708,-0.281,,0.8617,,0.4135,,
1004749,mobile,SM-G973F,,-1.1642,0.7526,-0.8291,1.5593,-0.1658,,,-2.0355,0.6265,
1127784,mobile,SM-G973F,,-0.1657,-0.5748,,0.5023,,,,,-1.1162,
1020295,mobile,Trident/7.0,0.1817,,1.6715,,2.8501,-0.0017,,,1.7011,-1.2824,
1053776,mobile,rv:11.0,-0.4596,3.6497,0.7974,,-0.1132,-0.5405,,-0.0911,,,
1045661,mobile,Trident/7.0,2.5414,,-1.2306,,-0.4378,2.726,0.8123,0.1879,,,1.1442
1015744,mobile,Linux,-0.6668,0.0447,,0.3101,,0.3835,1.1173,,,1.4649,
1075234,mobile,Tecno,1.6021,0.6466,,0.7384,3.4139,-1.4888,1.4879,1.1492,1.668,,0.3379
1005753,mobile,Pixel,0.5273,-0.1499,0.5819,,-0.2156,,,,-1.8892,,
1084109,mobile,,-0.9902,-0.1112,0.8076,,,1.2423,-0.369,-0.1203,,,-1.6883
1086381,mobile,,1.3284,-1.3415,-0.9779,-0.0194,,,0.8386,,-1.4623,-0.0575,-0.423
1070527,mobile,Xiaomi,-0.4888,1.5124,-0.0986,-0.5607,,1.2202,-0.1062,,,0.5718,0.8489
1149656,desktop,,-0.5929,-1.3295,-0.3169,-0.1884,0.2899,,0.9644,,,0.3753,
1078457,desktop,samsung,,-0.8744,-0.0426,,0.4315,0.8188,,,-0.4877,,
1073826,mobile,Infinix,0.5821,-0.8282,0.7117,2.3907,,1.2414,-0.0959,,,,-1.1448
1033490,desktop,Pixel,0.6436,2.2645,0.0373,2.6952,2.8414,,,-1.2605,,,
1054319,mobile,Tecno,,-0.4407,1.5098,0.0821,-2.2052,-0.4657,-1.1894,0.0711,,-1.392,-0.829
1099133,mobile,MacOS,,,,0.575,1.228,,-1.1987,,,,
1082028,mobile,Pixel,-1.6139,-0.1231,-0.8286,0.0785,,,0.2123,-1.5661,0.7361,1.317,
1001948,mobile,Linux,-1.7063,0.2661,,-0.4372,0.3143,,,,,,
1010806,mobile,Trident/7.0,-0.7292,,,,-0.5669,-0.1562,-0.0846,0.2156,,0.6847,
1078115,mobile,Infinix,,-0.7512,0.8941,-2.6919,,0.0335,,0.098,-2.0537,-0.253,
1084333,mobile,Tecno,0.3859,,-1.735,,0.296,-0.3496,0.595,,0.2822,-0.4354,
1066511,desktop,Huawei,-1.5304,-1.6666,,-0.0174,,0.1499,-0.831,,,-1.5042,-0.5393
1079028,mobile,Linux,,1.0285,-1.2375,1.1776,,-1.3769,1.3673,,-0.9193,,0.3819
1052539,desktop,samsung,0.5083,,0.6461,-0.9193,-0.5388,0.8573,,1.1551,-0.6613,0.1174,0.9626
1044870,mobile,MacOS,0.9703,-0.1667,,-0.6774,1.322,1.1948,,,-1.0517,,0.1763
1084078,mobile,samsung,-1.2512,-0.3182,,,-0.7742,0.4381,0.8471,-1.5435,-1.0765,-0.5683,
1014788,mobile,Xiaomi,,,,-0.1741,0.4109,,0.0752,-1.3593,-0.0203,,-1.1417
1120829,desktop,rv:11.0,-1.3571,-0.4572,-2.3539,-0.2067,,,,,-0.0305,0.0815,
1040888,mobile,rv:11.0,,0.8048,,1.6237,0.9877,-1.0686,-1.1416,0.1259,0.9811,,-0.0398
1080701,mobile,Infinix,0.1415,1.1283,,0.1289,-0.5579,-0.5514,,,,,0.7201
1047848,mobile,Infinix,0.5866,-0.3822,1.3883,0.8421,-0.172,0.6691,-0.5246,0.0033,,-0.1944,0.3338
1064150,mobile,MacOS,-1.1942,,,1.8908,-1.2719,,-1.0001,-2.7208,1.0897,,-0.8918
1139960,mobile,,-1.6073,1.5325,1.8977,-1.7035,-0.8189,,,,,-0.0423,-0.9299
1099644,desktop,rv:11.0,,-0.2659,-0.8332,-0.2697,0.5616,0.522,-0.2784,-0.2522,,,
1109002,mobile,samsung,-0.5596,0.5218,0.484,-0.4168,-1.1039,,-0.4814,0.4781,2.0793,,
1110186,desktop,Trident/7.0,,-1.5187,-0.5441,,-2.8557,1.058,,,-2.9616,,
1079095,mobile,SM-G973F,,0.191,0.3422,0.337,,0.3389,,-0.6848,,,
1055960,mobile,SM-G973F,0.0712,-1.0653,,0.4474,,1.9127,,,0.0673,0.7174,
1104220,mobile,samsung,-0.6815,0.154,-0.0385,1.8251,,1.1649,2.3841,,,,
1091787,mobile,samsung,0.0232,0.4654,-2.3811,-1.0008,,0.6396,-1.197,0.2289,,-2.0226,-1.4788
1039329,desktop,iOS Device,0.1148,-0.6942,-0.7219,1.1088,,0.8908,-0.6263,-0.3342,0.1738,0.1404,
1033033,mobile,iOS Device,-0.3847,-0.1112,,,-0.6777,-1.7326,0.1484,,,1.0731,
1140746,desktop,Windows,0.8487,1.4819,-0.5144,,1.4134,-1.1758,,-1.1819,-0.557,0.5995,0.9489
1022788,desktop,MacOS,,1.2722,,,0.8193,1.7043,-1.0574,,,-1.1448,-1.0247
1000098,mobile,MacOS,1.9763,,1.0824,-0.3659,0.4502,1.709,-1.6045,,0.1196,-0.3264,0.1591
1053642,mobile,Tecno,-0.8802,-2.1867,-0.4212,1.1354,-0.9276,,,-0.0665,,1.6633,0.1751
1004422,mobile,,0.2526,-2.055,,-1.131,-1.595,-0.8478,,,-1.605,,
1058075,desktop,,,1.1581,-1.6035,-0.7381,-0.3434,-1.2757,0.2694,,,,0.5352
1035159,mobile,Tecno,,0.4876,-0.0136,-0.3756,,,-0.3073,-1.5251,,,1.1167
1022451,mobile,Linux,-1.0653,-0.3519,-0.7978,0.7172,-1.2222,-2.3841,-0.5757,0.54,,-0.311,-1.1013
1085011,mobile,rv:11.0,-0.8621,-1.4177,1.4249,-1.0091,-1.2536,-0.8683,-0.3007,,,0.4939,
1021915,mobile,Trident/7.0,,0.414,-1.7396,1.7521,1.0986,-1.3488,0.4819,0.1556,,0.6004,-2.4644
1132768,mobile,MacOS,0.2849,-0.5388,,0.9719,1.3005,,1.044,1.2467,,1.2598,
1026567,desktop,Infinix,,1.688,0.7955,,0.7922,-0.221,,-0.3875,0.4132,,1.6701
1083492,mobile,Trident/7.0,,2.5825,-0.3127,0.3452,0.3677,1.1371,-1.196,,-0.8888,,-0.0627
1042763,mobile,Xiaomi,,-0.7364,,,0.1366,0.084,-1.8199,0.1476,-2.72,,
1146849,mobile,Huawei,0.0255,-0.2146,-0.997,-0.1026,,,0.4452,,0.489,0.0648,-0.0013
1010651,mobile,Linux,-0.8995,-1.4609,,0.1829,-1.2552,-1.375,-0.0065,,,,
1128963,mobile,,-0.4514,,-0.4363,,0.4526,-0.2705,1.3437,-1.1591,,0.2793,-0.8084
1158222,mobile,Huawei,-0.442,-0.1531,-0.2312,,-0.681,,,0.7067,-0.7504,0.3288,0.0141
1090884,mobile,,-0.8134,1.5628,,,2.4633,-0.1435,0.2948,-1.5526,,1.9996,1.8227
1144394,mobile,Trident/7.0,0.947,0.4678,0.1937,,-0.3895,-0.3994,0.9685,,-0.4476,0.3369,
1069979,mobile,iOS Device,-0.5442,-1.6331,,-1.2773,,-0.0865,0.2409,-1.4898,,-0.5865,1.4334
1122605,mobile,Linux,0.4914,-2.4993,-0.5205,1.43,,,-0.5367,-1.3203,-0.4054,,-0.2729
1082514,mobile,Xiaomi,0.3722,0.1182,1.0955,-1.3651,,-0.6172,-0.9403,1.1114,,0.1667,2.0086
1068671,mobile,Huawei,0.6917,,1.501,-1.7934,0.4814,,-1.1574,-0.6842,-0.5805,,0.9227
1091983,mobile,Huawei,-0.589,,1.763,0.9759,,,0.3379,,1.8919,,
1017209,desktop,Trident/7.0,-0.1594,,-0.5434,0.4563,-2.1087,-0.2759,0.8919,,-0.1539,,-0.0634
1002365,mobile,iOS Device,,-0.1586,1.8563,,,1.5455,1.2773,-0.3597,0.1142,0.8851,0.5204
1012791,desktop,Tecno,,0.8054,,,0.4603,0.0852,0.0736,0.8197,0.9852,0.7733,-0.0241
1025997,mobile,Trident/7.0,1.287,0.8323,-1.7701,0.2871,-0.4261,0.8205,-1.7503,1.3699,-0.4062,-0.0675,
1026012,desktop,rv:11.0,-0.0464,-0.8429,-0.088,-0.7334,,,0.7197,1.1599,-1.1913,,0.1892
1010352,mobile,Pixel,-0.7486,,,-1.3415,,0.4779,,-2.2426,,0.2431,
1104185,mobile,Xiaomi,-0.1336,0.264,0.8309,,1.5223,,0.4315,-0.17,,,-0.3676
1133454,mobile,Huawei,0.5108,,-0.0216,,-1.142,-1.0384,,-0.3947,,1.0529,0.4022
1080783,mobile,MacOS,-0.1369,-0.5361,-0.1586,,0.7872,,-1.9071,0.4872,-1.7986,-0.1236,
1000381,mobile,Huawei,0.7924,-3.5613,0.4002,1.67,,,-0.0845,-0.3799,-1.237,,0.4151
1035570,mobile,Infinix,1.4072,,,0.7823,,,-0.7097,1.1307,,,-1.8755
1006358,desktop,Xiaomi,1.0825,-0.3819,1.0686,,-3.2105,0.1637,-1.6029,0.4657,-0.1296,,-0.7892
1045038,mobile,Xiaomi,,,-0.1009,,0.2545,,0.6188,0.2501,,0.3397,
